PRODUCT_ID,PRODUCT_NAME,SUMMARY,PRICE,CATEGORY_IDS,IMAGE_URL
118514   ,Avionics Shades Black                                      , The Avionics Shades Black by Vans aren't just for pilots! But they still give you that ultra-cool look on every Party. 100% brass frame / 20% cellulose acetate                                                                                                                          ,40.46  ,210100|Vans                            ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wyMzQxM3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnellpOW9NbUl2T0RjNU5qa3lOVFV5TmpBME5pNXFjR2N8MGUyM2I1Zjk3ZGFkZDdlODk1ZDY1YjI2Yzk2NDBjOGU2ZTVkNTI5ODcyMzdjODg0ZGM1ZWM4NjQ1MDI4NTY1Mg
118591   ,Frickin Too Short 22''                                     , When you think of chino's                                                                                                                                                                                                                                                                ,44.51  ,250600|Volcom|streetwear               ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0MjEzMnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNFpDOW9Oekl2T0RjNU5qa3dNalU0T0RRME5pNXFjR2N8NjBlNjI0OGE3NTJlYzBiZmNlYTJjMzZiMjhiZGY4MTYzMGVmOWQzZGVhNzc2ZDQ5YzRjNDk3M2FlMDdlZjMxOQ
118603   ,Laundry Chino Short                                        , You don't want to put the Laundry Chino Pant by Volcom in the laundry because you can't wear it at this time. 100% Cotton                                                                                                                                                                ,28.31  ,250600|Volcom|streetwear               ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w4NTQyMXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJobE5TOW9Nemt2T0RjNU5qa3dOVFV6TnpVMk5pNXFjR2N8MDc4NjFmNjFkMzRiYzYxNzE2NzQxMDE1ZGNmM2Y2YjEzYTcyMzYyOWE3OGI4ZWQzOTU1NzM5NmQ4MDQ0NTZjOQ
118693   ,Secret Spot Belt Women                                     , Roxy's Secret Spot Belt is a printed cotton belt with metal roller buckle with Roxy enamelling.                                                                                                                                                                                          ,14.54  ,Roxy|370900                            ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1MTYzN3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNFlpOW9Oamt2T0RjNU5qa3lOemd4T1Rnd05pNXFjR2N8MzVhZWI4OTM2ZGIwNThjNWUzZjg3ZWFlN2NiZTQ2NDMxZTQ1OGFiYmZjZWZmODNmOWEzZjI2MmE5ZDYwOWJhYw
118720   ,Bene Women                                                 ," Roxy's Bene are simple but classy sandals for every day. <font size=4"">Sizes are EU</font>""                                                                                                                                                                                          ",40.46  ,Roxy|400300                            ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3wzNDIyMnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNE55OW9aRGt2T0RjNU5qa3hPRE14TnpBNE5pNXFjR2N8OGMyNGMwNTRkMmRkYzA2OTgyMDhiZWU5YTg3YTVjMzJkYTgyZWYyNTYyODYzODNhN2QyMzZkNzM2YjkwYjYzNw
118833   ,Purma Backpack                                             , The Purma Backpack by Volcom offers great organization and storage for your everday needs! Main compartment features roomy interior to accommodate your books                                                                                                                            ,52.61  ,160300|streetwear|Volcom               ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w2MzAwMHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnek9DOW9PVEl2T0RjNU5qa3lNekl6TWpJNE5pNXFjR2N8MzNhZWQ3MjA2OGQzYjkyMDk3NTI0OTU4YTlkNmQzN2Y4YmYxZmZmNGJjZjNmY2YzNTcwNDg1ZDAyM2I4NGJhYw
118859   ,Assortment Web Belt                                        , The Assortment Web Belt by Volcom is a cotton webbbing belt with a metal bottle opener buckle. 100% Polyester                                                                                                                                                                            ,20.21  ,streetwear|251100|Volcom               ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w2Njk2NnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMk9DOW9Oekl2T0RjNU5qa3lPVFExT0RJd05pNXFjR2N8OWQzMDhmOWRlMDY0YmRkZjA5NzI3NDQ3NTAzNTc5YzNmZDY5ZDM0YTIzMGQ4NzE1OWFlNzIyMWFmNDU1MWIwYQ
118871   ,Maguro Pu Belt                                             , Another stylish belt with a Maguro design and logo embroidery. 100% polyurethane.                                                                                                                                                                                                        ,20.21  ,streetwear|251100|Volcom               ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w3NDIzNnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJobVlTOW9NemN2T0RjNU5qa3pNVGMxTVRrMk5pNXFjR2N8ODllZWQ2NDYyMzU0MTQxYjZjNjc5N2MyNWUyYWNkM2FhZGRhNzMxNzA3NWYxNGFmY2U3M2UwYjY4ODhjMjhiZQ
118879   ,Incision Leather Belt                                      , The Incision Leather Belt by Volcom will change your life. 100% Leather                                                                                                                                                                                                                  ,56.66  ,streetwear|251100|Volcom               ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1NjU4OXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNVl5OW9Namd2T0RjNU5qa3pNRGMyT0RreU5pNXFjR2N8NTY0MGM5ZjUyODA2MGQzMzJiNjg0ZTg4YzkxYWJkNzYzY2VjM2ExZjYyMjY1YTAwYmQxMDM3NzdlNWJlNjhjNg
118893   ,I Love Tee SS Women                                        , The I Love t-shirt by Billabong got an awesome I Love Billabong Print. 50% Cotton                                                                                                                                                                                                        ,20.21  ,260100|Billabong|streetwear            ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1Mjk3MXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMk5TOW9Zell2T0RjNU5qazFNemN3TmpVeU5pNXFjR2N8ZmYxZGE5NjI5ZTU2MTA3ZTlhNWM5ZWQxY2IwZjMzODI5NjUyMjAzNzBjZWU3ZjIxMmZkNTBjZTM1NjRmM2ViNQ
118894   ,Lola Tee SS Women                                          , The Lola Tee by Billabong got an awesome front print. 50% Cotton                                                                                                                                                                                                                         ,24.26  ,Billabong|streetwear|260100            ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w2MzM3NXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoa05TOW9NemN2T0RjNU5qazFPRFl5TVRjeU5pNXFjR2N8NGJlYjNhNmY2MDI5Y2MxOWZmYzYyNWRmZTNjMGQ0Y2RlNmRhZTY2YWFkMmZmZDdlMjQ5ZjFkNmU0MTFlNmNjZg
118899   ,Maguro Print Boardshort Youth                              , Jump in the waves! Nothing can stop you in these cool Maguro boardshorts by Volcom. All-over print and logo embroidery. 100% polyester                                                                                                                                                   ,40.46  ,Volcom|kids|streetwear|270600          ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w5MDMwOXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNFpTOW9OMlV2T0RjNU5qa3hNRGM0TURRME5pNXFjR2N8M2VhNjY0NjE2MGJkNGQ1NmJmY2U5ZjY4MWU5Nzg5MDI1MjA2NTRiYmY4NzZlODllYWM3NmYzZTZmYzg2OGQ2YQ
121832   ,Strybal Scoop Tee SS Women                                 , The Strybal Scoop Tee is a super nice printed Volcom Tee. 100% Cotton                                                                                                                                                                                                                    ,24.26  ,260100|Volcom|streetwear               ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0ODk3N3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoaE5DOW9ORFl2T0RjNU5qazFNVGMwTURRME5pNXFjR2N8MzRmY2JmMTQ3NDQ5OTRkOWQzMTNmZWEzNWI3YjBiNTAwN2MzOTA2MWI3YjRkNmViM2MxMTJhM2MwZWFkNzYxOQ
121868   ,Strybal Dress Women                                        , The Strybal Drss by Volcom is a super nice Dress with an awesome all over print. 100% Cotton                                                                                                                                                                                             ,24.26  ,260700|Volcom|streetwear               ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w2MzQ0NHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoak9DOW9aRGt2T0RjNU5qZzVOakF6TkRnME5pNXFjR2N8YzZkM2ZhNWIyNDQ3NmYyZmI3MjA5OGRkM2ViN2RlMmVlMTQxZDhjMjhmM2Q3MWVjNmRkZjAyMzRmMWEzMzY4YQ
121939   ,Forever Creedlers Women                                    ," You never wanted to wear your shoes forever? The Forever Sandals by Volcom will be the first pair you want to wear forever. 75% Polyurethane 25% Molded EVA<font size=4"">Sizes are <strong><u>US</u></strong></font>""                                                                ",40.46  ,400300|Volcom                          ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0OTk4MnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNU55OW9NbUl2T0RjNU5qa3hOakF5TXpNeU5pNXFjR2N8ODNiZjk3NGI3ZDVlODBmMDA1YzVmN2JkMjBlY2Q1OGQyMzYxZDVmYTRmZDk1M2Y3MjE3OTQ3MjdjM2Q1MWE0MQ
121941   ,Rocking 2 Creedlers Women                                  ," The Rocking 2 Women are comfortable sandals with EVA footbed and EVA outsole. Volcom knows how to make you feel comfortable. <font size=4"">Sizes are <strong><u>US</u></strong></font>""                                                                                              ",28.31  ,Volcom|400300                          ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w3MzQ1M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnMk1DOW9ZMkV2T0RjNU5qa3hOalkzT0RZNE5pNXFjR2N8YTkwMzRjYzg5ZDQ0M2ZmM2QwNzlmZWM5MzQzNjAyZGNiMGIzMjI1ZmU2MWMxM2ZkZGIyM2U4NGQ5ZTkzMTFjMw
121942   ,Rocking 2 Creedlers Women                                  ," You wanna rock the next beachparty? Try the Rocking 2 Sandals by Volcom. 70% Molded EVA 30% TPR<font size=4"">Sizes are <strong><u>US</u></strong></font>""                                                                                                                            ",44.51  ,400300|Volcom                          ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w2NDg3N3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnME55OW9ZamN2T0RjNU5qa3hOems0T1RRd05pNXFjR2N8NWFiODlmZjgxNjExMjI1N2MyYWZhMGYzYmYyNjhmYzU0YTRjNjIyY2EzYWEzMjgxM2VlY2M2MjhjYjBjZTRkYQ
122041   ,Pledge Short                                               , The lumberjack look isn't restricted to shirts - the Pledge plaid shorts by Element look just as awesome! 100% cotton                                                                                                                                                                    ,24.26  ,Element|streetwear|250600              ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w3MzEzMXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoaE9TOW9PVFF2T0RjNU5qa3dOamcwT0RJNE5pNXFjR2N8NzIwMzM2MTA4OGY2OWFkMWQzMWNmYjU1MmY4M2Y5YTY2ZjYyMjNmOTA1ZDhjNTNjYmNjMDQ4ZWJlY2VlYmQ5Yw
122059   ,Eat                                                        , Sleep Dream SS F, Eat sleep, dream! What more could you ask for? Follow your passion with the stylish Eat, Sleep Dream T-shirt by Element!                                                                                                                                               
122072   ,Element Flat Cap                                           , Non-adjustable cap by Element. The Flat Cap is a casual and nice cap with an athletic flavour. 100% Cotton                                                                                                                                                                               ,14.54  ,Element|220600                         ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1Mzk5M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoaFpDOW9ZbUl2T0RjNU5qazJOVFV3TXpBd05pNXFjR2N8YTlhOGY1NmE0MTBkZTQzNTg5ZjAzNmUyMmZiNzc4ZGEyYmVjNDdhZWE4NTQ2NjcwNDk1NzJmZDgyYWUyODg5NA
122074   ,El Moro Hat                                                , You will always look awesome and chic with the EL Moro Hat by Element                                                                                                                                                                                                                    ,48.56  ,Element|220600                         ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w4MDE2OXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoaE5TOW9ORFF2T0RjNU5qazJPRFExTWpFeU5pNXFjR2N8MWQ1MDRhYjIzNjhkMDBhMDBkMzRiMDk4MjQ1NzZlNTNkZjY5MmYwYTdkNzc0MzI3NWQxOTQ4YzU2NTJhYTRjNQ
122233   ,Nava-Roll the World Beach Tote Women                       , The Nava-Roll The World Beach Tote by Vans got a cute cat print with plastic goggly eye detail. 100% Cotton Canvas                                                                                                                                                                       ,28.31  ,Vans|streetwear|160400                 ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0NTc2NXxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJneU1DOW9Nell2T0RjNU5qa3lNVFU1TXpnNE5pNXFjR2N8MTIyMzFjZWIyMTFmMmNjODQyYWQ0MDJlODM3NTJiM2MzYTNiYTg1NmQ1MmMyYzZiNjAzNDgwNWI3OWFjNDdiMA
122312   ,System Tee SS                                              , The System SS is a standard longsleeve with Billabong lettering and logo. 100% Cotton                                                                                                                                                                                                    ,24.26  ,250100|streetwear|Billabong            ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0OTkyM3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnek15OW9ORGN2T0RjNU5qZzJOelk1TURVeU5pNXFjR2N8ZTcxYzQwZWMzNWI3NWMwZmFjZDBkMGQ1MTJlOWFkZmFiM2VlZjZlYjAyYTI2MDdiODY0ZTMxY2U3NjJmMjQ2Mw
122320   ,Eclipse Tee SS                                             , The Eclipse t-shirt by Billabong got an awesome Logo Print. 100% Cotton                                                                                                                                                                                                                  ,36.4099,250100|Billabong|streetwear            ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w1MzE0NHxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJnNE1TOW9Nell2T0RjNU5qZzJOVEEyT1RBNE5pNXFjR2N8YTE0ZjA1MWM2ODhhN2I1NDZjNDg4YzlhZGUxZjc5MzAyNjI1N2EyNGNmYTQzYWQ2Mzk5OTUwNDk3ZjdmYmU2Ng
122321   ,Quad Tee SS                                                , The Quad t-shirt by Billabong got a nice softhand front photoprint. 100% Cotton                                                                                                                                                                                                          ,16.16  ,Billabong|streetwear|250100            ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0MjA4MnxpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoaE9DOW9OamN2T0RjNU5qazBORFV6TVRRNE5pNXFjR2N8ODZkOTU0YjMyZjcyNjNhMzgyY2JkODM4NDZmNmI3Y2I5NWNmNTliNTgzZWZiZmI2NThlYjgzNzA1YjdiZTJmMw
122333   ,Because Tee SS                                             , The Because t-shirt by Billabong don't need a reason to look awesome. 100% Cotton                                                                                                                                                                                                        ,21.83  ,streetwear|Billabong                   ,https://localhost:9002/medias/?context=bWFzdGVyfGltYWdlc3w0Njg0M3xpbWFnZS9qcGVnfGFXMWhaMlZ6TDJoa1lTOW9aR1F2T0RjNU5qZzNNVEk1TlRBd05pNXFjR2N8MzRlM2ZjNDI3ZTU0MmM4YzljN2E4NTJiOTJjY2M3ZmVmYjg1ODhhN2Q1MjYyZTUxYzQ0ZjU0MGYzM2U1MTY5MQ
